kind,i,p,j,k,w,dist_m,es_existente,name,value,uid_i,uid_p,cluster_i,cluster_p
A,1347.0,938.0,,,,147.9437852656937,,,,,,,
A,1347.0,1089.0,,,,277.2526752667719,,,,,,,
A,1347.0,1339.0,,,,0.0,,,,,,,
A,1347.0,1378.0,,,,334.1531030400068,,,,,,,
A,1348.0,72.0,,,,345.5922959146528,,,,,,,
A,1348.0,973.0,,,,196.97707678325338,,,,,,,
A,1348.0,1023.0,,,,329.0737609111314,,,,,,,
A,1350.0,125.0,,,,0.0,,,,,,,
A,1350.0,431.0,,,,160.45041894972917,,,,,,,
A,1350.0,715.0,,,,276.6646068110705,,,,,,,
A,1350.0,773.0,,,,0.0,,,,,,,
A,1350.0,856.0,,,,160.45041894972917,,,,,,,
A,1350.0,924.0,,,,160.45041894972917,,,,,,,
A,1351.0,135.0,,,,110.33800996769266,,,,,,,
A,1351.0,312.0,,,,345.1830290039346,,,,,,,
A,1351.0,334.0,,,,360.3117323572822,,,,,,,
A,1351.0,344.0,,,,108.87870624186053,,,,,,,
A,1351.0,369.0,,,,127.83692808713447,,,,,,,
A,1351.0,453.0,,,,345.4420601819619,,,,,,,
A,1351.0,538.0,,,,335.5421588979425,,,,,,,
A,1351.0,688.0,,,,216.81203872766253,,,,,,,
A,1351.0,771.0,,,,257.01863135050155,,,,,,,
A,1351.0,774.0,,,,0.0,,,,,,,
A,1351.0,921.0,,,,290.85727677493816,,,,,,,
A,1351.0,1014.0,,,,345.1830290039346,,,,,,,
A,1351.0,1076.0,,,,213.66389162349378,,,,,,,
A,1351.0,1197.0,,,,0.0,,,,,,,
A,1351.0,1238.0,,,,202.66768881607115,,,,,,,
A,1351.0,1472.0,,,,41.96697709279627,,,,,,,
A,1354.0,130.0,,,,202.79222882722746,,,,,,,
A,1354.0,145.0,,,,194.1203138413547,,,,,,,
A,1354.0,192.0,,,,347.8110542424864,,,,,,,
A,1354.0,210.0,,,,339.33777490024084,,,,,,,
A,1354.0,268.0,,,,211.6192411262427,,,,,,,
A,1354.0,321.0,,,,277.52189608669653,,,,,,,
A,1354.0,330.0,,,,285.90107579698997,,,,,,,
A,1354.0,368.0,,,,340.2349168366354,,,,,,,
A,1354.0,503.0,,,,168.69850716798757,,,,,,,
A,1354.0,547.0,,,,338.24870763686954,,,,,,,
A,1354.0,576.0,,,,213.17780050957253,,,,,,,
A,1354.0,775.0,,,,0.0,,,,,,,
A,1354.0,807.0,,,,336.0144385130686,,,,,,,
A,1354.0,838.0,,,,186.35959905932876,,,,,,,
A,1354.0,852.0,,,,159.16245292588627,,,,,,,
A,1354.0,916.0,,,,64.18332126804252,,,,,,,
A,1354.0,955.0,,,,67.69856845700176,,,,,,,
A,1354.0,995.0,,,,267.08852764045656,,,,,,,
A,1354.0,1003.0,,,,317.23571069609187,,,,,,,
A,1354.0,1068.0,,,,336.0144385130686,,,,,,,
A,1354.0,1083.0,,,,317.23571069609187,,,,,,,
A,1354.0,1206.0,,,,158.86389923912031,,,,,,,
A,1354.0,1241.0,,,,211.6192411262427,,,,,,,
A,1354.0,1265.0,,,,266.9892085575603,,,,,,,
A,1354.0,1289.0,,,,238.47534402574564,,,,,,,
A,1354.0,1297.0,,,,310.5098687254175,,,,,,,
A,1354.0,1335.0,,,,338.24870763686954,,,,,,,
A,1354.0,1455.0,,,,203.03650635894837,,,,,,,
A,1354.0,1457.0,,,,277.52189608669653,,,,,,,
A,1357.0,776.0,,,,0.0,,,,,,,
A,1358.0,21.0,,,,0.0,,,,,,,
A,1358.0,58.0,,,,63.37230926199318,,,,,,,
A,1358.0,92.0,,,,21.771999920227863,,,,,,,
A,1358.0,116.0,,,,317.6781632450093,,,,,,,
A,1358.0,210.0,,,,177.43997673124738,,,,,,,
A,1358.0,249.0,,,,52.59837609946766,,,,,,,
A,1358.0,321.0,,,,293.39759283087585,,,,,,,
A,1358.0,330.0,,,,230.8766758344983,,,,,,,
A,1358.0,346.0,,,,52.59837609946766,,,,,,,
A,1358.0,547.0,,,,115.4766869978817,,,,,,,
A,1358.0,576.0,,,,364.76234527046444,,,,,,,
A,1358.0,604.0,,,,162.24169155447296,,,,,,,
A,1358.0,644.0,,,,271.80352327024974,,,,,,,
A,1358.0,683.0,,,,138.62713410969207,,,,,,,
A,1358.0,777.0,,,,0.0,,,,,,,
A,1358.0,813.0,,,,174.6680148740118,,,,,,,
A,1358.0,848.0,,,,350.98233464250967,,,,,,,
A,1358.0,925.0,,,,30.58016332376777,,,,,,,
A,1358.0,953.0,,,,52.59837609946766,,,,,,,
A,1358.0,995.0,,,,308.21316628487693,,,,,,,
A,1358.0,1147.0,,,,138.62713410969207,,,,,,,
A,1358.0,1161.0,,,,123.34753811709022,,,,,,,
A,1358.0,1191.0,,,,361.9734031325717,,,,,,,
A,1358.0,1233.0,,,,286.89869663640775,,,,,,,
A,1358.0,1242.0,,,,271.80352327024974,,,,,,,
A,1358.0,1289.0,,,,332.4441448918267,,,,,,,
A,1358.0,1335.0,,,,115.4766869978817,,,,,,,
A,1358.0,1449.0,,,,232.54467882533157,,,,,,,
A,1358.0,1457.0,,,,293.39759283087585,,,,,,,
A,1360.0,44.0,,,,364.3289268386123,,,,,,,
A,1360.0,48.0,,,,275.5415430794244,,,,,,,
A,1360.0,93.0,,,,88.63524237528917,,,,,,,
A,1360.0,217.0,,,,0.0,,,,,,,
A,1360.0,255.0,,,,0.0,,,,,,,
A,1360.0,328.0,,,,313.4136230280803,,,,,,,
A,1360.0,467.0,,,,258.3936595812466,,,,,,,
A,1360.0,485.0,,,,158.4837083760659,,,,,,,
A,1360.0,596.0,,,,158.4837083760659,,,,,,,
A,1360.0,643.0,,,,313.4136230280803,,,,,,,
A,1360.0,778.0,,,,0.0,,,,,,,
A,1360.0,839.0,,,,164.42390792196306,,,,,,,
A,1360.0,922.0,,,,364.3289268386123,,,,,,,
A,1360.0,1027.0,,,,258.3936595812466,,,,,,,
A,1360.0,1132.0,,,,364.3289268386123,,,,,,,
A,1360.0,1154.0,,,,306.27099489632576,,,,,,,
A,1360.0,1313.0,,,,364.3289268386123,,,,,,,
A,1360.0,1447.0,,,,258.3936595812466,,,,,,,
A,1361.0,779.0,,,,0.0,,,,,,,
A,1362.0,47.0,,,,54.79360425829233,,,,,,,
A,1362.0,48.0,,,,126.29517965077912,,,,,,,
A,1362.0,163.0,,,,360.27733155275024,,,,,,,
A,1362.0,204.0,,,,360.27733155275024,,,,,,,
A,1362.0,439.0,,,,0.0,,,,,,,
A,1362.0,485.0,,,,243.3530143541376,,,,,,,
A,1362.0,596.0,,,,243.3530143541376,,,,,,,
A,1362.0,630.0,,,,344.641311754934,,,,,,,
A,1362.0,699.0,,,,360.27733155275024,,,,,,,
A,1362.0,720.0,,,,124.9897319076934,,,,,,,
A,1362.0,780.0,,,,0.0,,,,,,,
A,1362.0,826.0,,,,239.62874205392308,,,,,,,
A,1362.0,944.0,,,,360.27733155275024,,,,,,,
A,1362.0,1154.0,,,,361.3239508898692,,,,,,,
A,1362.0,1190.0,,,,260.1442142584327,,,,,,,
A,1362.0,1261.0,,,,356.67571729943336,,,,,,,
A,1362.0,1425.0,,,,360.27733155275024,,,,,,,
A,1362.0,1427.0,,,,360.27733155275024,,,,,,,
A,1364.0,781.0,,,,0.0,,,,,,,
A,1364.0,795.0,,,,258.33251691101157,,,,,,,
A,1366.0,18.0,,,,237.71104849153247,,,,,,,
A,1366.0,267.0,,,,249.410285456079,,,,,,,
A,1366.0,272.0,,,,277.4199741049372,,,,,,,
A,1366.0,537.0,,,,259.8532466146287,,,,,,,
A,1366.0,635.0,,,,45.42350738473901,,,,,,,
A,1366.0,782.0,,,,0.0,,,,,,,
A,1366.0,898.0,,,,96.20975493273599,,,,,,,
A,1366.0,910.0,,,,306.99753388650004,,,,,,,
A,1366.0,926.0,,,,329.02053955289415,,,,,,,
A,1366.0,1043.0,,,,259.8532466146287,,,,,,,
A,1366.0,1204.0,,,,317.30881569059227,,,,,,,
A,1366.0,1430.0,,,,306.99753388650004,,,,,,,
A,1366.0,1439.0,,,,0.0,,,,,,,
A,1367.0,87.0,,,,290.83631577916594,,,,,,,
A,1367.0,134.0,,,,187.99574843114772,,,,,,,
A,1367.0,146.0,,,,334.5175239031271,,,,,,,
A,1367.0,227.0,,,,295.1436736659226,,,,,,,
A,1367.0,527.0,,,,274.1760035612417,,,,,,,
A,1367.0,567.0,,,,194.73161952460526,,,,,,,
A,1367.0,600.0,,,,356.0503087673041,,,,,,,
A,1367.0,621.0,,,,107.72960449947718,,,,,,,
A,1367.0,686.0,,,,298.6736187408693,,,,,,,
A,1367.0,755.0,,,,290.83631577916594,,,,,,,
A,1367.0,783.0,,,,0.0,,,,,,,
A,1367.0,882.0,,,,274.1760035612417,,,,,,,
A,1367.0,1031.0,,,,245.1886913123331,,,,,,,
A,1367.0,1084.0,,,,220.68374079898794,,,,,,,
A,1367.0,1333.0,,,,348.5589009983297,,,,,,,
A,1367.0,1361.0,,,,141.86681647504543,,,,,,,
A,1367.0,1485.0,,,,144.35116902089806,,,,,,,
A,1368.0,784.0,,,,0.0,,,,,,,
A,1368.0,1105.0,,,,248.8285993708436,,,,,,,
A,1368.0,1506.0,,,,0.0,,,,,,,
A,1368.0,1520.0,,,,306.7615086384668,,,,,,,
A,1373.0,68.0,,,,320.5690708832576,,,,,,,
A,1373.0,196.0,,,,78.88612163312814,,,,,,,
A,1373.0,274.0,,,,288.1194327832332,,,,,,,
A,1373.0,332.0,,,,34.65736255298469,,,,,,,
A,1373.0,459.0,,,,146.8760508480208,,,,,,,
A,1373.0,562.0,,,,200.44108475829313,,,,,,,
A,1373.0,759.0,,,,0.0,,,,,,,
A,1373.0,785.0,,,,0.0,,,,,,,
A,1373.0,801.0,,,,21.755832136581308,,,,,,,
A,1373.0,1134.0,,,,361.125196048696,,,,,,,
A,1373.0,1217.0,,,,200.44108475829313,,,,,,,
A,1373.0,1516.0,,,,323.7606451427394,,,,,,,
A,1374.0,197.0,,,,273.9008382240377,,,,,,,
A,1374.0,355.0,,,,268.76363315322874,,,,,,,
A,1374.0,492.0,,,,268.76363315322874,,,,,,,
A,1374.0,613.0,,,,124.84472878671328,,,,,,,
A,1374.0,753.0,,,,332.80944021944254,,,,,,,
A,1374.0,786.0,,,,0.0,,,,,,,
A,1374.0,877.0,,,,124.84472878671328,,,,,,,
A,1374.0,1109.0,,,,276.7807875278958,,,,,,,
A,1374.0,1187.0,,,,232.01443941561007,,,,,,,
A,1374.0,1464.0,,,,184.4702091622272,,,,,,,
A,1376.0,84.0,,,,71.88536186753501,,,,,,,
A,1376.0,177.0,,,,88.08007100919482,,,,,,,
A,1376.0,490.0,,,,328.26764707824645,,,,,,,
A,1376.0,507.0,,,,328.26764707824645,,,,,,,
A,1376.0,572.0,,,,55.01435894591434,,,,,,,
A,1376.0,594.0,,,,328.26764707824645,,,,,,,
A,1376.0,787.0,,,,0.0,,,,,,,
A,1376.0,854.0,,,,328.26764707824645,,,,,,,
A,1376.0,1144.0,,,,0.0,,,,,,,
A,1377.0,88.0,,,,349.32860759868356,,,,,,,
A,1377.0,89.0,,,,296.7532259338159,,,,,,,
A,1377.0,154.0,,,,159.6793832032858,,,,,,,
A,1377.0,169.0,,,,315.7562667471511,,,,,,,
A,1377.0,244.0,,,,304.80485342744026,,,,,,,
A,1377.0,363.0,,,,154.06510403780254,,,,,,,
A,1377.0,452.0,,,,315.7562667471511,,,,,,,
A,1377.0,535.0,,,,357.2033840697653,,,,,,,
A,1377.0,584.0,,,,310.5380173487038,,,,,,,
A,1377.0,624.0,,,,331.39904433961675,,,,,,,
A,1377.0,647.0,,,,352.5336701893119,,,,,,,
A,1377.0,756.0,,,,310.5380173487038,,,,,,,
A,1377.0,788.0,,,,0.0,,,,,,,
A,1377.0,800.0,,,,352.5336701893119,,,,,,,
A,1377.0,823.0,,,,238.94008051912363,,,,,,,
A,1377.0,871.0,,,,331.01720300712304,,,,,,,
A,1377.0,872.0,,,,300.6972579511215,,,,,,,
A,1377.0,890.0,,,,315.7562667471511,,,,,,,
A,1377.0,947.0,,,,360.84388848453017,,,,,,,
A,1377.0,999.0,,,,315.7562667471511,,,,,,,
A,1377.0,1033.0,,,,329.7492432699958,,,,,,,
A,1377.0,1052.0,,,,275.82099573993304,,,,,,,
A,1377.0,1069.0,,,,365.2457597025814,,,,,,,
A,1377.0,1127.0,,,,315.7562667471511,,,,,,,
A,1377.0,1158.0,,,,348.62946665280816,,,,,,,
A,1377.0,1320.0,,,,315.7562667471511,,,,,,,
A,1377.0,1324.0,,,,304.05594687824964,,,,,,,
A,1377.0,1341.0,,,,27.985905322293508,,,,,,,
A,1377.0,1405.0,,,,219.32253971766352,,,,,,,
A,1377.0,1412.0,,,,356.38049795304266,,,,,,,
A,1377.0,1416.0,,,,285.4389430359183,,,,,,,
A,1379.0,306.0,,,,345.8578425679398,,,,,,,
A,1379.0,790.0,,,,0.0,,,,,,,
A,1379.0,1010.0,,,,213.25253425352986,,,,,,,
A,1379.0,1053.0,,,,0.0,,,,,,,
A,1379.0,1061.0,,,,214.64721659515533,,,,,,,
A,1379.0,1173.0,,,,166.19445682643644,,,,,,,
A,1379.0,1470.0,,,,0.0,,,,,,,
A,1380.0,74.0,,,,0.0,,,,,,,
A,1380.0,102.0,,,,345.95536807992505,,,,,,,
A,1380.0,112.0,,,,341.81510751942596,,,,,,,
A,1380.0,133.0,,,,284.74797794880055,,,,,,,
A,1380.0,141.0,,,,49.09934616934922,,,,,,,
A,1380.0,244.0,,,,335.8783184865219,,,,,,,
A,1380.0,382.0,,,,329.42457379690325,,,,,,,
A,1380.0,411.0,,,,268.5262067410816,,,,,,,
A,1380.0,412.0,,,,329.42457379690325,,,,,,,
A,1380.0,548.0,,,,345.95536807992505,,,,,,,
A,1380.0,556.0,,,,226.517845823029,,,,,,,
A,1380.0,587.0,,,,208.55339874616135,,,,,,,
A,1380.0,624.0,,,,241.93035614710482,,,,,,,
A,1380.0,647.0,,,,172.27972387436856,,,,,,,
A,1380.0,648.0,,,,250.00440070216624,,,,,,,
A,1380.0,791.0,,,,0.0,,,,,,,
A,1380.0,800.0,,,,172.27972387436856,,,,,,,
A,1380.0,831.0,,,,348.9516637139411,,,,,,,
A,1380.0,871.0,,,,362.09066806620467,,,,,,,
A,1380.0,984.0,,,,162.14858055641122,,,,,,,
A,1380.0,1033.0,,,,349.57433725320936,,,,,,,
A,1380.0,1052.0,,,,306.89446079901467,,,,,,,
A,1380.0,1069.0,,,,231.09020727301265,,,,,,,
A,1380.0,1148.0,,,,288.87696481070464,,,,,,,
A,1380.0,1158.0,,,,304.3099722673108,,,,,,,
A,1380.0,1230.0,,,,348.9516637139411,,,,,,,
A,1380.0,1233.0,,,,320.0656055518227,,,,,,,
A,1380.0,1308.0,,,,273.16293193740216,,,,,,,
A,1380.0,1340.0,,,,361.37799244503685,,,,,,,
A,1380.0,1416.0,,,,211.38919641549663,,,,,,,
A,1380.0,1418.0,,,,268.5262067410816,,,,,,,
A,1386.0,214.0,,,,301.9665171799828,,,,,,,
A,1386.0,258.0,,,,298.21612691140973,,,,,,,
A,1386.0,499.0,,,,27.863103560490707,,,,,,,
A,1386.0,792.0,,,,0.0,,,,,,,
A,1386.0,849.0,,,,298.9522377202721,,,,,,,
A,1386.0,977.0,,,,72.07995857279758,,,,,,,
A,1386.0,988.0,,,,56.43359130013541,,,,,,,
A,1386.0,1029.0,,,,28.977281350800958,,,,,,,
A,1386.0,1227.0,,,,148.86510635750858,,,,,,,
A,1386.0,1305.0,,,,343.1719753718107,,,,,,,
A,1386.0,1310.0,,,,148.86510635750858,,,,,,,
A,1386.0,1348.0,,,,186.15693077475288,,,,,,,
A,1387.0,287.0,,,,0.0,,,,,,,
A,1387.0,372.0,,,,303.52257181035486,,,,,,,
A,1387.0,414.0,,,,322.17871028772413,,,,,,,
A,1387.0,626.0,,,,303.52257181035486,,,,,,,
A,1387.0,793.0,,,,0.0,,,,,,,
A,1387.0,958.0,,,,0.0,,,,,,,
A,1387.0,1108.0,,,,116.26937765021408,,,,,,,
A,1387.0,1164.0,,,,303.52257181035486,,,,,,,
A,1387.0,1205.0,,,,246.49529897012928,,,,,,,
A,1387.0,1396.0,,,,289.1862550058739,,,,,,,
A,1389.0,1.0,,,,259.83046227844073,,,,,,,
A,1389.0,3.0,,,,259.83046227844073,,,,,,,
A,1390.0,100.0,,,,70.72988706354154,,,,,,,
A,1390.0,241.0,,,,79.40789987329927,,,,,,,
A,1390.0,473.0,,,,0.0,,,,,,,
A,1390.0,585.0,,,,344.99808848953876,,,,,,,
A,1390.0,588.0,,,,0.0,,,,,,,
A,1390.0,671.0,,,,0.0,,,,,,,
A,1390.0,721.0,,,,0.0,,,,,,,
A,1390.0,757.0,,,,70.72988706354154,,,,,,,
A,1390.0,765.0,,,,0.0,,,,,,,
A,1390.0,794.0,,,,0.0,,,,,,,
A,1390.0,886.0,,,,365.0624522249497,,,,,,,
A,1390.0,933.0,,,,0.0,,,,,,,
A,1390.0,1137.0,,,,224.40522801088235,,,,,,,
A,1390.0,1280.0,,,,329.8299879527916,,,,,,,
A,1390.0,1321.0,,,,0.0,,,,,,,
A,1390.0,1336.0,,,,272.69977372993844,,,,,,,
A,1390.0,1400.0,,,,252.54060339810115,,,,,,,
A,1390.0,1454.0,,,,344.99808848953876,,,,,,,
A,1392.0,153.0,,,,38.00385600521729,,,,,,,
A,1392.0,326.0,,,,363.9401050664953,,,,,,,
A,1392.0,371.0,,,,174.62062749451894,,,,,,,
A,1392.0,436.0,,,,174.89404464598317,,,,,,,
A,1392.0,487.0,,,,241.68269782173053,,,,,,,
A,1392.0,580.0,,,,112.08719819970347,,,,,,,
A,1392.0,601.0,,,,255.33854113481556,,,,,,,
A,1392.0,703.0,,,,117.79089358063607,,,,,,,
A,1392.0,711.0,,,,241.68269782173053,,,,,,,
A,1392.0,796.0,,,,0.0,,,,,,,
A,1392.0,819.0,,,,157.19443571345516,,,,,,,
A,1392.0,822.0,,,,312.5307409178513,,,,,,,
A,1392.0,1060.0,,,,298.15608337561434,,,,,,,
A,1392.0,1126.0,,,,174.89404464598317,,,,,,,
A,1392.0,1328.0,,,,241.68269782173053,,,,,,,
A,1392.0,1329.0,,,,216.7028050676251,,,,,,,
A,1392.0,1453.0,,,,80.1961544496571,,,,,,,
A,1392.0,1489.0,,,,174.89404464598317,,,,,,,
A,1395.0,37.0,,,,60.92015130626709,,,,,,,
A,1395.0,61.0,,,,348.72041852991157,,,,,,,
A,1395.0,159.0,,,,346.05018068662457,,,,,,,
A,1395.0,160.0,,,,262.1859697024896,,,,,,,
A,1395.0,164.0,,,,302.9399164694023,,,,,,,
A,1395.0,288.0,,,,0.0,,,,,,,
A,1395.0,345.0,,,,49.87007664897625,,,,,,,
A,1395.0,358.0,,,,218.47847089986703,,,,,,,
A,1395.0,611.0,,,,92.49874159503582,,,,,,,
A,1395.0,615.0,,,,346.05018068662457,,,,,,,
A,1395.0,709.0,,,,302.9399164694023,,,,,,,
A,1395.0,797.0,,,,0.0,,,,,,,
A,1395.0,858.0,,,,137.1809640532313,,,,,,,
A,1395.0,873.0,,,,141.22380654745638,,,,,,,
A,1395.0,901.0,,,,299.13488649467973,,,,,,,
A,1395.0,908.0,,,,321.1574466016997,,,,,,,
A,1395.0,1063.0,,,,262.1859697024896,,,,,,,
A,1395.0,1163.0,,,,60.92015130626709,,,,,,,
A,1395.0,1292.0,,,,60.92015130626709,,,,,,,
A,1395.0,1327.0,,,,321.1574466016997,,,,,,,
A,1395.0,1379.0,,,,60.92015130626709,,,,,,,
A,1395.0,1382.0,,,,334.9415286935066,,,,,,,
A,1396.0,670.0,,,,188.67859914497657,,,,,,,
A,1396.0,798.0,,,,0.0,,,,,,,
A,1396.0,1110.0,,,,115.8224045283023,,,,,,,
A,1397.0,79.0,,,,270.981215556891,,,,,,,
A,1397.0,172.0,,,,316.33126259336063,,,,,,,
A,1397.0,378.0,,,,348.7343561171001,,,,,,,
A,1397.0,463.0,,,,336.61770984502436,,,,,,,
A,1397.0,491.0,,,,289.4385952539831,,,,,,,
A,1397.0,631.0,,,,66.57844978143439,,,,,,,
A,1397.0,713.0,,,,134.2211059952205,,,,,,,
A,1397.0,748.0,,,,187.97986961941797,,,,,,,
A,1397.0,761.0,,,,319.1038920667845,,,,,,,
A,1397.0,799.0,,,,0.0,,,,,,,
A,1397.0,967.0,,,,328.0079997532723,,,,,,,
A,1397.0,1073.0,,,,191.94246993709882,,,,,,,
A,1397.0,1090.0,,,,255.9799179064138,,,,,,,
A,1397.0,1373.0,,,,251.31214249609664,,,,,,,
A,1398.0,74.0,,,,172.27972387436853,,,,,,,
A,1398.0,102.0,,,,274.84525234538467,,,,,,,
A,1398.0,112.0,,,,270.7049917848855,,,,,,,
A,1398.0,133.0,,,,112.46825407443197,,,,,,,
A,1398.0,141.0,,,,221.37907004371775,,,,,,,
A,1398.0,169.0,,,,339.8477201611792,,,,,,,
A,1398.0,192.0,,,,346.87567171295797,,,,,,,
A,1398.0,244.0,,,,176.66672076125747,,,,,,,
A,1398.0,308.0,,,,215.8284876454009,,,,,,,
A,1398.0,382.0,,,,157.1448499225347,,,,,,,
A,1398.0,411.0,,,,197.41609100654117,,,,,,,
A,1398.0,412.0,,,,157.1448499225347,,,,,,,
A,1398.0,452.0,,,,339.8477201611792,,,,,,,
A,1398.0,548.0,,,,274.84525234538467,,,,,,,
A,1398.0,556.0,,,,54.238121948660435,,,,,,,
A,1398.0,569.0,,,,205.2557533393481,,,,,,,
A,1398.0,573.0,,,,205.2557533393481,,,,,,,
A,1398.0,587.0,,,,137.44328301162093,,,,,,,
A,1398.0,624.0,,,,69.65063227273626,,,,,,,
A,1398.0,647.0,,,,0.0,,,,,,,
A,1398.0,648.0,,,,77.7246768277977,,,,,,,
A,1398.0,788.0,,,,352.5336701893119,,,,,,,
A,1398.0,791.0,,,,172.27972387436853,,,,,,,
A,1398.0,800.0,,,,0.0,,,,,,,
A,1398.0,804.0,,,,220.87846466463876,,,,,,,
A,1398.0,824.0,,,,205.2557533393481,,,,,,,
A,1398.0,831.0,,,,176.6719398395726,,,,,,,
A,1398.0,871.0,,,,202.87907034094025,,,,,,,
A,1398.0,890.0,,,,339.8477201611792,,,,,,,
A,1398.0,900.0,,,,221.86420788106108,,,,,,,
A,1398.0,947.0,,,,346.4642799144661,,,,,,,
A,1398.0,984.0,,,,334.42830443077975,,,,,,,
A,1398.0,999.0,,,,339.8477201611792,,,,,,,
A,1398.0,1033.0,,,,227.70282385744724,,,,,,,
A,1398.0,1052.0,,,,147.68286307375024,,,,,,,
A,1398.0,1069.0,,,,58.810483398644095,,,,,,,
A,1398.0,1127.0,,,,339.8477201611792,,,,,,,
A,1398.0,1158.0,,,,132.03024839294224,,,,,,,
A,1398.0,1230.0,,,,176.6719398395726,,,,,,,
A,1398.0,1308.0,,,,202.05281620286178,,,,,,,
A,1398.0,1320.0,,,,339.8477201611792,,,,,,,
A,1398.0,1324.0,,,,328.1474002922778,,,,,,,
A,1398.0,1380.0,,,,220.87846466463876,,,,,,,
A,1398.0,1412.0,,,,228.24236528685984,,,,,,,
A,1398.0,1416.0,,,,67.09472715339359,,,,,,,
A,1398.0,1418.0,,,,197.41609100654117,,,,,,,
A,1400.0,68.0,,,,298.81323874667635,,,,,,,
A,1400.0,196.0,,,,100.64195376970945,,,,,,,
A,1400.0,274.0,,,,266.3636006466519,,,,,,,
A,1400.0,332.0,,,,56.413194689566,,,,,,,
A,1400.0,459.0,,,,125.12021871143949,,,,,,,
A,1400.0,562.0,,,,178.68525262171184,,,,,,,
A,1400.0,759.0,,,,21.755832136581308,,,,,,,
A,1400.0,785.0,,,,21.755832136581308,,,,,,,
A,1400.0,801.0,,,,0.0,,,,,,,
A,1400.0,1217.0,,,,178.68525262171184,,,,,,,
A,1400.0,1516.0,,,,302.0048130061581,,,,,,,
A,1403.0,45.0,,,,228.35150213992142,,,,,,,
A,1403.0,52.0,,,,362.77957883202475,,,,,,,
A,1403.0,113.0,,,,152.40304457528453,,,,,,,
A,1403.0,131.0,,,,169.7779555576129,,,,,,,
A,1403.0,150.0,,,,169.7779555576129,,,,,,,
A,1403.0,424.0,,,,0.0,,,,,,,
A,1403.0,437.0,,,,271.62447185294064,,,,,,,
A,1403.0,484.0,,,,254.22965867632502,,,,,,,
A,1403.0,607.0,,,,271.62447185294064,,,,,,,
A,1403.0,678.0,,,,152.40304457528453,,,,,,,
A,1403.0,698.0,,,,181.8851911362305,,,,,,,
A,1403.0,802.0,,,,0.0,,,,,,,
A,1403.0,1055.0,,,,273.2570848550533,,,,,,,
A,1403.0,1104.0,,,,362.77957883202475,,,,,,,
A,1403.0,1150.0,,,,254.22965867632502,,,,,,,
A,1403.0,1235.0,,,,43.599117241993106,,,,,,,
A,1403.0,1349.0,,,,217.067845380883,,,,,,,
A,1403.0,1496.0,,,,217.067845380883,,,,,,,
A,1403.0,1501.0,,,,81.09566472992222,,,,,,,
A,1403.0,1517.0,,,,254.22965867632502,,,,,,,
A,1406.0,454.0,,,,202.05569579550365,,,,,,,
A,1406.0,574.0,,,,135.26339426030316,,,,,,,
A,1406.0,803.0,,,,0.0,,,,,,,
A,1406.0,1277.0,,,,0.0,,,,,,,
A,1406.0,1511.0,,,,135.26339426030316,,,,,,,
A,1407.0,133.0,,,,194.0454541935982,,,,,,,
A,1407.0,244.0,,,,134.3815465350766,,,,,,,
A,1407.0,308.0,,,,74.95164037613625,,,,,,,
A,1407.0,382.0,,,,63.733614742104045,,,,,,,
A,1407.0,412.0,,,,63.733614742104045,,,,,,,
A,1407.0,556.0,,,,224.89977959394886,,,,,,,
A,1407.0,569.0,,,,15.62271132529064,,,,,,,
A,1407.0,573.0,,,,15.62271132529064,,,,,,,
A,1407.0,587.0,,,,358.32174767625975,,,,,,,
A,1407.0,624.0,,,,151.2278323919025,,,,,,,
A,1407.0,647.0,,,,220.87846466463876,,,,,,,
A,1407.0,648.0,,,,181.53455898269044,,,,,,,
A,1407.0,800.0,,,,220.87846466463876,,,,,,,
A,1407.0,804.0,,,,0.0,,,,,,,
A,1407.0,824.0,,,,15.62271132529064,,,,,,,
A,1407.0,831.0,,,,84.79096904334854,,,,,,,
A,1407.0,871.0,,,,109.55516384600168,,,,,,,
A,1407.0,900.0,,,,78.90450099484482,,,,,,,
A,1407.0,1033.0,,,,312.64683659264006,,,,,,,
A,1407.0,1052.0,,,,161.65668718457164,,,,,,,
A,1407.0,1069.0,,,,162.62036555353686,,,,,,,
A,1407.0,1158.0,,,,88.84821627169649,,,,,,,
A,1407.0,1230.0,,,,84.79096904334854,,,,,,,
A,1407.0,1380.0,,,,0.0,,,,,,,
A,1407.0,1412.0,,,,134.91845879192127,,,,,,,
A,1407.0,1416.0,,,,197.18793369560095,,,,,,,
A,1409.0,13.0,,,,266.7784020719963,,,,,,,
A,1409.0,94.0,,,,312.7350111214858,,,,,,,
A,1409.0,106.0,,,,361.7420499390992,,,,,,,
A,1409.0,149.0,,,,242.23795490928742,,,,,,,
A,1409.0,495.0,,,,242.23795490928742,,,,,,,
A,1409.0,591.0,,,,326.0597415832668,,,,,,,
A,1409.0,902.0,,,,326.0597415832668,,,,,,,
A,1409.0,930.0,,,,266.7784020719963,,,,,,,
A,1409.0,991.0,,,,266.50216581819296,,,,,,,
A,1409.0,1281.0,,,,207.0525558138471,,,,,,,
A,1409.0,1314.0,,,,349.008408959804,,,,,,,
A,1413.0,225.0,,,,29.501503217287116,,,,,,,
A,1413.0,226.0,,,,44.49775119467661,,,,,,,
A,1413.0,276.0,,,,150.7956996897693,,,,,,,
A,1413.0,427.0,,,,0.0,,,,,,,
A,1413.0,750.0,,,,44.49775119467661,,,,,,,
